file,cluster_id,nearest_dist
window_22700.csv,7,6.590418937363471
window_22725.csv,7,6.693381247724463
window_2275.csv,6,4.674831311152294
window_22750.csv,7,7.141581282083546
window_22775.csv,7,6.404875595936985
window_22800.csv,7,6.269336881742077
window_22825.csv,7,7.525614813149586
window_22850.csv,7,7.180320320279192
window_22875.csv,7,6.619004970901569
window_22900.csv,7,6.5452374962736535
window_22925.csv,7,5.994748898967621
window_22950.csv,7,8.05542703427462
window_22975.csv,7,10.195389341205376
window_2300.csv,6,4.674822782741349
window_23000.csv,7,9.004788126034228
window_23025.csv,7,6.984737352430714
window_23050.csv,7,7.686510788862317
window_23075.csv,7,7.501170972525416
window_23100.csv,7,6.6521487389663205
window_23125.csv,7,8.409145448813872
window_23150.csv,7,12.672983358365045
window_23175.csv,7,11.438030095220046
window_23200.csv,7,10.933948176590155
window_23225.csv,7,10.692300142247243
window_2325.csv,6,5.487944541146042
window_23250.csv,7,9.686391385476039
window_23275.csv,7,9.196969209087781
window_23300.csv,7,10.446278712753635
window_23325.csv,7,10.160956111595357
window_23350.csv,7,8.6696895931503
window_23375.csv,7,9.003617477779457
window_23400.csv,7,11.91037792736533
window_23425.csv,7,16.230964735217675
window_23450.csv,1,19.417888056200734
window_23475.csv,7,14.09499434527356
window_2350.csv,6,6.338126230919845
window_23500.csv,7,10.859242560743066
window_23525.csv,7,9.90250795688453
window_23550.csv,7,8.570561636197647
window_23575.csv,7,8.767410964255978
window_23600.csv,7,8.672929474845388
window_23625.csv,7,7.489477914798361
window_23650.csv,7,8.372107828595022
window_23675.csv,7,8.46253522018851
window_23700.csv,7,8.046516736595347
window_23725.csv,7,7.3649015685511445
window_2375.csv,6,5.3277156783933854
window_23750.csv,7,7.939027270869404
window_23775.csv,7,7.0935638214722765
window_23800.csv,7,6.251974666321897
window_23825.csv,7,6.84983833861039
window_23850.csv,7,7.711320491735837
window_23875.csv,7,8.435122471799387
window_23900.csv,8,7.907979133988238
window_23925.csv,8,7.482165321739366
window_23950.csv,8,7.4036185860618025
window_23975.csv,8,6.925385838332678
window_2400.csv,6,5.470550030206641
window_24000.csv,8,6.973100651494492
window_24025.csv,8,7.2401180606145505
window_24050.csv,8,7.363903437716744
window_24075.csv,8,7.2763524799820605
window_24100.csv,8,6.944382017363731
window_24125.csv,1,6.2714740615249385
window_24150.csv,1,17.459792097733395
window_24175.csv,2,14.556858238736718
window_24200.csv,2,9.767658115015935
window_24225.csv,2,5.148951848608412
window_2425.csv,6,5.40538635397733
window_24250.csv,9,5.210089989247732
window_24275.csv,9,3.7266677207471273
window_24300.csv,9,4.615573290994937
window_24325.csv,9,6.173077792705721
window_24350.csv,8,8.557209825668528
window_24375.csv,8,5.64919953409028
window_24400.csv,8,2.9404188382498653
window_24425.csv,8,7.597040631572173
window_24450.csv,1,6.331950445425568
window_24475.csv,2,14.194995527713367
window_2450.csv,6,5.376081329939397
window_24500.csv,2,10.478796483854405
window_24525.csv,2,6.190784135342924
window_24550.csv,2,4.335777211389627
window_24575.csv,9,5.70702919932185
window_24600.csv,9,3.4454089761851567
window_24625.csv,9,5.901601324793462
window_24650.csv,9,9.851880657935332
window_24675.csv,8,8.330497493058878
window_24700.csv,8,4.472304715498156
window_24725.csv,1,8.76330314377718
window_2475.csv,6,6.3775087341161605
window_24750.csv,1,14.992717383433883
window_24775.csv,2,12.968125891040733
window_24800.csv,2,8.388039895331604
window_24825.csv,2,4.398766090707757
window_24850.csv,2,2.8306412639036296
window_24875.csv,2,3.726477200478342
window_24900.csv,2,6.786864279735495
window_24925.csv,9,8.765974241218967
window_24950.csv,9,8.428668279764224
window_24975.csv,2,8.548498016788535
window_2500.csv,6,7.2429388349821275
window_25000.csv,7,8.071752999066385
window_25025.csv,7,6.21586556672876
window_25050.csv,7,4.856987456337013
window_25075.csv,7,4.608357172465268
window_25100.csv,7,4.504901523047069
window_25125.csv,7,4.3681629434834655
window_25150.csv,7,4.465124497660192
window_25175.csv,7,4.019479572288222
window_25200.csv,7,3.9325799476326315
window_25225.csv,7,3.9171526870529454
window_2525.csv,6,7.338118962063831
window_25250.csv,7,3.857533944532483
window_25275.csv,7,4.111729923477216
window_25300.csv,7,4.048764082035669
window_25325.csv,7,3.9486070363390393
window_25350.csv,7,4.377380685673683
window_25375.csv,7,4.360800903306176
window_25400.csv,7,4.137854404571515
window_25425.csv,7,4.2648258190606185
window_25450.csv,7,3.8693102751039685
window_25475.csv,7,4.494295982370312
window_2550.csv,6,7.014478574614908
window_25500.csv,7,4.820095070803403
window_25525.csv,7,4.48159424444879
window_25550.csv,7,4.785908110568841
window_25575.csv,7,6.164219282439539
window_25600.csv,8,9.912012914704462
window_25625.csv,1,13.122015880957898
window_25650.csv,8,6.5005054137659455
window_25675.csv,8,6.142070938790096
window_25700.csv,8,9.083924052655522
window_25725.csv,1,6.615023618257501
window_2575.csv,6,5.674270847303865
window_25750.csv,1,4.952566475944714
window_25775.csv,1,4.5420393453836265
window_25800.csv,1,4.460731357392876
window_25825.csv,1,3.689269919401322
window_25850.csv,1,5.983742837541488
window_25875.csv,1,3.4394478525616514
window_25900.csv,1,5.118435651932125
window_25925.csv,1,3.8836103206369255
window_25950.csv,1,4.287890869434266
window_25975.csv,1,4.94534018961069
window_2600.csv,6,6.261343689046513
window_26000.csv,1,8.016752934795832
window_2625.csv,6,7.338720567007972
window_2650.csv,6,6.638717649164157
window_2675.csv,6,6.553869140891738
window_2700.csv,6,6.628436430494076
window_2725.csv,6,5.946103497548179
window_2750.csv,6,5.346296490291791
window_2775.csv,6,7.117285217230075
window_2800.csv,6,7.784248435959009
window_2825.csv,6,4.672340867874943
window_2850.csv,6,5.788114515314418
window_2875.csv,6,7.235913237067265
window_2900.csv,6,6.860669630218365
window_2925.csv,6,5.046029103960373
window_2950.csv,6,5.673836069664422
window_2975.csv,6,5.782454371682724
window_3000.csv,6,8.207386589713698
window_3025.csv,6,7.622263455774621
window_3050.csv,6,20.532558611808337
window_3075.csv,6,16.32379626292671
window_3100.csv,6,7.2440229014199815
window_3125.csv,6,16.545207534869782
window_3150.csv,6,22.49796249550391
window_3175.csv,6,8.25848625159185
window_3200.csv,6,6.278108349801424
window_3225.csv,6,17.438145950775052
window_325.csv,1,5.54357737016923
window_3250.csv,6,18.88513906988175
window_3275.csv,6,6.468542614135907
window_3300.csv,6,6.091769504538253
window_3325.csv,6,6.2229351446107515
window_3350.csv,6,5.952188810242204
window_3375.csv,6,6.877032688894083
window_3400.csv,6,6.496848628956545
window_3425.csv,6,5.898867650301639
window_3450.csv,6,6.819089684548947
window_3475.csv,6,6.106933210808102
window_350.csv,1,5.892352588135934
window_3500.csv,6,5.273738427405786
window_3525.csv,6,5.687281306286031
window_3550.csv,6,4.90618879363085
window_3575.csv,6,5.009305111528478
window_3600.csv,6,5.421772857885478
window_3625.csv,6,6.297243058585462
window_3650.csv,6,5.373789440608974
window_3675.csv,6,5.745297050357606
window_3700.csv,5,5.374842300068533
window_3725.csv,5,5.562885844791223
window_3750.csv,5,7.016474064160489
window_3775.csv,5,5.283819275963449
window_3800.csv,5,6.384713691145769
window_3825.csv,5,6.243209728393748
window_3850.csv,5,6.756965459123672
window_3875.csv,5,8.835339101503942
window_3900.csv,5,9.796246476311
window_3925.csv,7,10.857117743151628
window_3950.csv,7,10.65565363353587
window_3975.csv,7,10.994124079839148
window_400.csv,1,5.514695133944506
window_4000.csv,7,10.005066354227017
window_4025.csv,7,9.927132419325567
window_4050.csv,7,8.267933591348998
window_4075.csv,7,7.616272788057832
window_4100.csv,7,7.324885124101295
